# event jet log1overDelta logkt z Delta kt
94 0 1.80793 0.722088 0.125036 0.163994 2.05873
94 0 2.05213 0.264754 0.115465 0.12846 1.30311
94 0 2.22853 -0.332472 0.0856706 0.107687 0.717149
94 0 2.29982 -0.912587 0.0563278 0.100277 0.401484
94 0 3.0409 -1.77939 0.0526367 0.0477918 0.168742
94 0 4.23997 -0.879508 0.453238 0.014408 0.414987
95 0 0.965546 -2.63803 0.0051812 0.380775 0.0715017
95 0 1.07499 -0.579839 0.0454126 0.341303 0.559989
95 0 1.26289 -1.08041 0.0347857 0.282836 0.339457
95 0 1.49403 -0.704013 0.0660646 0.224467 0.494597
95 0 2.43899 -0.40882 0.244412 0.087249 0.664434
95 0 2.87568 -1.58372 0.154602 0.0563777 0.205211
96 0 0.955535 1.03076 0.0916707 0.384606 2.80321
96 0 1.03172 0.900712 0.0955229 0.356395 2.46135
96 0 1.472 0.87449 0.15978 0.229466 2.39765
96 0 2.58071 0.161428 0.282362 0.0757203 1.17519
96 0 2.61249 -2.49431 0.0285314 0.073352 0.0825537
96 0 3.19683 -0.321999 0.462435 0.0408917 0.724699
96 0 4.00028 -1.74949 0.460887 0.0183105 0.173862
97 0 1.06597 -0.918531 0.0063891 0.344392 0.399105
97 0 1.34333 -1.71996 0.00380721 0.260976 0.179074
97 0 1.33637 0.382411 0.0310553 0.262798 1.46581
97 0 1.53055 0.792746 0.0586162 0.216417 2.20945
97 0 1.68388 -1.47694 0.00750122 0.185652 0.228336
97 0 2.25508 -0.0393489 0.0563276 0.104865 0.961415
97 0 2.60373 -0.283796 0.0662451 0.073997 0.75292
97 0 2.88653 0.124188 0.141551 0.0557696 1.13223
97 0 3.27855 -0.26475 0.165396 0.0376827 0.767398
97 0 3.49704 -2.31351 0.0317804 0.030287 0.0989137
97 0 4.09999 -0.763003 0.282759 0.0165729 0.466264
97 0 4.11087 -1.95622 0.120856 0.0163935 0.141392
97 0 4.35004 -1.59298 0.251087 0.0129063 0.20332
97 0 7.74509 -5.47179 0.20668 0.000432861 0.00420371
98 0 1.58143 1.11949 0.204051 0.205681 3.06329
98 0 1.98077 -0.923228 0.0495435 0.137963 0.397235
98 0 2.36046 -0.664517 0.0986832 0.0943767 0.514522
98 0 2.40584 0.793979 0.492327 0.0901899 2.21218
98 0 2.41493 -1.28663 0.122172 0.0893738 0.2762
98 0 2.72778 -0.393813 0.464467 0.0653641 0.67448
98 0 3.03177 -2.62875 0.125756 0.0482301 0.0721689
99 0 1.04303 0.724383 0.226039 0.352384 2.06346
99 0 1.46447 -1.17388 0.0666258 0.231201 0.309164
99 0 2.2569 -0.199228 0.417298 0.104674 0.819363
99 0 3.53251 -2.25887 0.326956 0.0292314 0.104468
